question_id,title,topic_primary,url_slug,source_url,base_unweighted_n,base_weighted_n,moe_question_level,is_multiselect,options_count
2026-045_daily_life_1_b_3,"After agreeing, Person A says, ""Can we go the following week instead?"" Please indicate how you would feel: - Insignificant:Significant",daily life,after-agreeing-person-a-says-can-we-go-the-following-week-instead-please-indicate-how-you-would-feel-insignificant-significant,https://reports.verasight.io/reports/spsp26#q-daily_life-1_b_3,1000,999.9999999999911,+/- 4.7%,false,7
2026-045_daily_life_1_b_4,"After agreeing, Person A says, ""Can we go the following week instead?"" Please indicate how you would feel: - Bad:Good",daily life,after-agreeing-person-a-says-can-we-go-the-following-week-instead-please-indicate-how-you-would-feel-bad-good,https://reports.verasight.io/reports/spsp26#q-daily_life-1_b_4,1000,999.9999999999911,+/- 4.7%,false,7
2026-045_daily_life_1_b_5,"After agreeing, Person A says, ""Can we go the following week instead?"" Please indicate how you would feel: - Like I lack control:Like I have control",daily life,after-agreeing-person-a-says-can-we-go-the-following-week-instead-please-indicate-how-you-would-feel-like-i-lack-control-like-i-have-control,https://reports.verasight.io/reports/spsp26#q-daily_life-1_b_5,1000,999.9999999999911,+/- 4.7%,false,7
2026-045_daily_life_2,"Please indicate the extent to which you agree or disagree with the following statement: If an animal seems to enjoy an activity with humans, that means the humans have its permission to involve it in that activity.",daily life,please-indicate-the-extent-to-which-you-agree-or-disagree-with-the-following-statement-if-an-animal-seems-to-enjoy-an-activity-with-humans-that-means-the-humans-have-its,https://reports.verasight.io/reports/spsp26#q-daily_life-2,1000,999.9999999999911,+/- 3.3%,false,7
2026-045_daily_life_20,Do you have a disability or an impairment?,daily life,do-you-have-a-disability-or-an-impairment,https://reports.verasight.io/reports/spsp26#q-daily_life-20,1000,999.9999999999911,+/- 3.3%,false,4
2026-045_daily_life_21,"If insurance was not required (i.e., you did not need auto insurance to legally drive or property insurance to secure a mortgage), would you choose to buy insurance?",daily life,if-insurance-was-not-required-i-e-you-did-not-need-auto-insurance-to-legally-drive-or-property-insurance-to-secure-a-mortgage-would-you-choose-to-buy-insurance,https://reports.verasight.io/reports/spsp26#q-daily_life-21,1000,999.9999999999911,+/- 3.3%,false,4
2026-045_daily_life_22,Did you attend a Historically Black College or University?,daily life,did-you-attend-a-historically-black-college-or-university,https://reports.verasight.io/reports/spsp26#q-daily_life-22,1000,999.9999999999911,+/- 3.3%,false,3
2026-045_daily_life_23,How have you most often learned of a coworker's political identity?,daily life,how-have-you-most-often-learned-of-a-coworker-s-political-identity,https://reports.verasight.io/reports/spsp26#q-daily_life-23,1000,999.9999999999911,+/- 3.3%,true,7
2026-045_daily_life_24,What would be your main reason for not wanting to know your coworker's political identity?,daily life,what-would-be-your-main-reason-for-not-wanting-to-know-your-coworker-s-political-identity,https://reports.verasight.io/reports/spsp26#q-daily_life-24,1000,999.9999999999911,+/- 3.3%,false,3
2026-045_daily_life_25,What motivated you to move to the United States?,daily life,what-motivated-you-to-move-to-the-united-states,https://reports.verasight.io/reports/spsp26#q-daily_life-25,1000,999.9999999999911,+/- 3.3%,true,7
2026-045_daily_life_26,Do you think that everyone should have health insurance?,daily life,do-you-think-that-everyone-should-have-health-insurance,https://reports.verasight.io/reports/spsp26#q-daily_life-26,1000,999.9999999999911,+/- 3.3%,false,2
2026-045_daily_life_27,Imagine you were actively searching for a new job. Please select from the following environments the places you would be willing to search for this new job,daily life,imagine-you-were-actively-searching-for-a-new-job-please-select-from-the-following-environments-the-places-you-would-be-willing-to-search-for-this-new-job,https://reports.verasight.io/reports/spsp26#q-daily_life-27,1000,999.9999999999911,+/- 3.3%,true,6
2026-045_daily_life_28,Where do you describe your career gap(s) in job applications?,daily life,where-do-you-describe-your-career-gap-s-in-job-applications,https://reports.verasight.io/reports/spsp26#q-daily_life-28,1000,999.9999999999911,+/- 3.3%,true,4
2026-045_daily_life_29_a,How well do you think you would be able to determine if a place is high in anti-Black racial bias?,daily life,how-well-do-you-think-you-would-be-able-to-determine-if-a-place-is-high-in-anti-black-racial-bias,https://reports.verasight.io/reports/spsp26#q-daily_life-29_a,1000,999.9999999999911,+/- 4.6%,false,7
2026-045_daily_life_29_b,How well do you think you would be able to determine if a place is low in anti-Black racial bias?,daily life,how-well-do-you-think-you-would-be-able-to-determine-if-a-place-is-low-in-anti-black-racial-bias,https://reports.verasight.io/reports/spsp26#q-daily_life-29_b,1000,999.9999999999911,+/- 4.7%,false,7
2026-045_daily_life_3,"Please indicate the extent to which you agree or disagree with the following statement: If an animal tries to avoid something a human wants it to do, the human should treat that as the animal saying ""no.""",daily life,please-indicate-the-extent-to-which-you-agree-or-disagree-with-the-following-statement-if-an-animal-tries-to-avoid-something-a-human-wants-it-to-do-the-human-should-treat-that-as,https://reports.verasight.io/reports/spsp26#q-daily_life-3,1000,999.9999999999911,+/- 3.3%,false,7
2026-045_daily_life_30,Which of the following best describes how you manage your finances each month?,daily life,which-of-the-following-best-describes-how-you-manage-your-finances-each-month,https://reports.verasight.io/reports/spsp26#q-daily_life-30,1000,999.9999999999911,+/- 3.3%,false,6
2026-045_daily_life_31_a,"Thinking about your everyday life, on an ideal day (one that is realistic and sustainable for you), how much time would you spend in positive solitude (i.e., time alone that feels voluntary and personally beneficial or enriching)?",daily life,thinking-about-your-everyday-life-on-an-ideal-day-one-that-is-realistic-and-sustainable-for-you-how-much-time-would-you-spend-in-positive-solitude-i-e-time-alone-that-feels,https://reports.verasight.io/reports/spsp26#q-daily_life-31_a,1000,999.9999999999911,+/- 4.6%,false,7
2026-045_daily_life_31_b,"If your daily life were arranged in a way that best supports your well-being, how many hours would you typically spend each day in positive solitude (i.e., time alone that feels voluntary and personally beneficial or enriching)?",daily life,if-your-daily-life-were-arranged-in-a-way-that-best-supports-your-well-being-how-many-hours-would-you-typically-spend-each-day-in-positive-solitude-i-e-time-alone-that-feels,https://reports.verasight.io/reports/spsp26#q-daily_life-31_b,1000,999.9999999999911,+/- 4.7%,false,7
2026-045_daily_life_32,"Under mentally taxing situations, which of the following behaviors are you most likely to engage with?",daily life,under-mentally-taxing-situations-which-of-the-following-behaviors-are-you-most-likely-to-engage-with,https://reports.verasight.io/reports/spsp26#q-daily_life-32,1000,999.9999999999911,+/- 3.3%,true,7
2026-045_daily_life_33,"Which of the following people, if any, do you feel obligated to share gossip with?",daily life,which-of-the-following-people-if-any-do-you-feel-obligated-to-share-gossip-with,https://reports.verasight.io/reports/spsp26#q-daily_life-33,1000,999.9999999999911,+/- 3.3%,true,7
2026-045_daily_life_34,"If one of these entities recommended you start or stop eating something, who would you be the most inclined to listen to?",daily life,if-one-of-these-entities-recommended-you-start-or-stop-eating-something-who-would-you-be-the-most-inclined-to-listen-to,https://reports.verasight.io/reports/spsp26#q-daily_life-34,1000,999.9999999999911,+/- 3.3%,false,7
2026-045_daily_life_35_a,To what extent do you agree or disagree that the people around you have many chances to get to know other people?,daily life,to-what-extent-do-you-agree-or-disagree-that-the-people-around-you-have-many-chances-to-get-to-know-other-people,https://reports.verasight.io/reports/spsp26#q-daily_life-35_a,1000,999.9999999999911,+/- 4.6%,false,7
2026-045_daily_life_35_b,To what extent do you agree or disagree that you personally have many chances to get know other people?,daily life,to-what-extent-do-you-agree-or-disagree-that-you-personally-have-many-chances-to-get-know-other-people,https://reports.verasight.io/reports/spsp26#q-daily_life-35_b,1000,999.9999999999911,+/- 4.7%,false,7
2026-045_daily_life_36,Please rate your agreement with the following: I often view other's actions as mechanical rather than deliberate.,daily life,please-rate-your-agreement-with-the-following-i-often-view-other-s-actions-as-mechanical-rather-than-deliberate,https://reports.verasight.io/reports/spsp26#q-daily_life-36,1000,999.9999999999911,+/- 3.3%,false,5
2026-045_daily_life_37,Please leave all others unselected,daily life,visible-status-cues-united-states,https://reports.verasight.io/reports/spsp26#q-daily_life-37,1000,999.9999999999911,+/- 3.3%,true,7
2026-045_daily_life_38,What type of karaoke do you prefer?,daily life,what-type-of-karaoke-do-you-prefer,https://reports.verasight.io/reports/spsp26#q-daily_life-38,1000,999.9999999999911,+/- 3.3%,false,4
2026-045_daily_life_4_a,"Please indicate the extent to which you agree or disagree with the following statement: If a farm animal moves away when a human attempts to handle it, that means the animal does not consent to being handled.",daily life,please-indicate-the-extent-to-which-you-agree-or-disagree-with-the-following-statement-if-a-farm-animal-moves-away-when-a-human-attempts-to-handle-it-that-means-the-animal-does,https://reports.verasight.io/reports/spsp26#q-daily_life-4_a,1000,999.9999999999911,+/- 4.6%,false,7
