question_id,option_id,option_label,is_missing
2026-045_beliefs_technology_health_6,5,Something else,false
2026-045_beliefs_technology_health_6,6,I do not take medication,false
2026-045_beliefs_technology_health_7,1,Online videos on social media (for example TikTok/Instagram),false
2026-045_beliefs_technology_health_7,2,Talking to friends and family,false
2026-045_beliefs_technology_health_7,3,Talking to my doctor or other medical professionals,false
2026-045_beliefs_technology_health_7,4,Online informational websites (for example WebMD),false
2026-045_beliefs_technology_health_7,5,Text based social media (for example Facebook),false
2026-045_beliefs_technology_health_7,6,In the information provided by the pharmacy,false
2026-045_beliefs_technology_health_7,7,I've never taken a medication / looked up information about its side effects,false
2026-045_beliefs_technology_health_8,1,Strongly disagree,false
2026-045_beliefs_technology_health_8,2,Disagree,false
2026-045_beliefs_technology_health_8,3,Somewhat disagree,false
2026-045_beliefs_technology_health_8,4,Neither agree nor disagree,false
2026-045_beliefs_technology_health_8,5,Somewhat agree,false
2026-045_beliefs_technology_health_8,6,Agree,false
2026-045_beliefs_technology_health_8,7,Strongly agree,false
2026-045_beliefs_technology_health_9,1,Strongly disagree,false
2026-045_beliefs_technology_health_9,2,Disagree,false
2026-045_beliefs_technology_health_9,3,Somewhat disagree,false
2026-045_beliefs_technology_health_9,4,Neither agree nor disagree,false
2026-045_beliefs_technology_health_9,5,Somewhat agree,false
2026-045_beliefs_technology_health_9,6,Agree,false
2026-045_beliefs_technology_health_9,7,Strongly agree,false
2026-045_daily_life_10,1,Strongly disagree,false
2026-045_daily_life_10,2,Somewhat disagree,false
2026-045_daily_life_10,3,Slightly disagree,false
2026-045_daily_life_10,4,Neutral,false
2026-045_daily_life_10,5,Slightly agree,false
2026-045_daily_life_10,6,Somewhat agree,false
2026-045_daily_life_10,7,Strongly agree,false
2026-045_daily_life_11,1,Strongly disagree,false
2026-045_daily_life_11,2,Somewhat disagree,false
2026-045_daily_life_11,3,Slightly disagree,false
2026-045_daily_life_11,4,Netural,false
2026-045_daily_life_11,5,Slightly agree,false
2026-045_daily_life_11,6,Somewhat agree,false
2026-045_daily_life_11,7,Strongly agree,false
2026-045_daily_life_12,1,"Economic factors (income, education, assets, parental occupation, parental income, etc.)",false
2026-045_daily_life_12,2,"Social factors (family reputation, social circles, quantity and quality of social ties, etc.)",false
2026-045_daily_life_12,3,"Cultural factors (religious affiliation, geographic location, cultural knowledge, etc.)",false
2026-045_daily_life_12,4,"Individual characteristics (age, gender, race, ethnicity, family role such as firstborn, etc.)",false
2026-045_daily_life_12,5,"Physical or health factors (physique, strength, attractiveness, mental and physical health, etc.)",false
2026-045_daily_life_12,6,Other,false
2026-045_daily_life_12,7,None of the above,false
2026-045_daily_life_13,1,"Focus, put in more cognitive effort on the task",false
2026-045_daily_life_13,2,Give up before you start on the task and not devote cognitive resources,false
2026-045_daily_life_13,3,Does not impact your approach to the task,false
2026-045_daily_life_14,1,Strongly disagree,false
2026-045_daily_life_14,2,Disagree,false
2026-045_daily_life_14,3,Somewhat disagree,false
2026-045_daily_life_14,4,Neither disagree nor agree,false
2026-045_daily_life_14,5,Somewhat agree,false
2026-045_daily_life_14,6,Agree,false
2026-045_daily_life_14,7,Strongly agree,false
2026-045_daily_life_15,1,Strongly disagree,false
2026-045_daily_life_15,2,Disagree,false
2026-045_daily_life_15,3,Neither agree nor disagree,false
2026-045_daily_life_15,4,Agree,false
2026-045_daily_life_15,5,Strongly agree,false
2026-045_daily_life_16,1,I have heard of postpartum physical therapy but do not know what it is,false
2026-045_daily_life_16,2,I have heard of and know what postpartum physical therapy is,false
2026-045_daily_life_16,3,I have never heard of postpartum physical therapy,false
2026-045_daily_life_17,1,Yes,false
2026-045_daily_life_17,2,No,false
2026-045_daily_life_18,1,"A large, global corporation",false
2026-045_daily_life_18,2,"A large, global conspiracy",false
2026-045_daily_life_18,3,Both of these choices above equally fit this description,false
2026-045_daily_life_18,4,Neither choice fits this description,false
2026-045_daily_life_19,1,"Yes, I use a nickname at work.",false
2026-045_daily_life_19,2,"No, I don't use a nickname at work.",false
2026-045_daily_life_19,3,"Yes, I use a nickname at work and it's specifically to make it easier for others to pronounce my name.",false
2026-045_daily_life_19,4,I don't work,false
2026-045_daily_life_1_a_1,1,1,false
2026-045_daily_life_1_a_1,2,2,false
2026-045_daily_life_1_a_1,3,3,false
2026-045_daily_life_1_a_1,4,4,false
2026-045_daily_life_1_a_1,5,5,false
2026-045_daily_life_1_a_1,6,6,false
2026-045_daily_life_1_a_1,7,7,false
2026-045_daily_life_1_a_2,1,1,false
2026-045_daily_life_1_a_2,2,2,false
2026-045_daily_life_1_a_2,3,3,false
2026-045_daily_life_1_a_2,4,4,false
2026-045_daily_life_1_a_2,5,5,false
2026-045_daily_life_1_a_2,6,6,false
2026-045_daily_life_1_a_2,7,7,false
2026-045_daily_life_1_a_3,1,1,false
2026-045_daily_life_1_a_3,2,2,false
2026-045_daily_life_1_a_3,3,3,false
2026-045_daily_life_1_a_3,4,4,false
2026-045_daily_life_1_a_3,5,5,false
2026-045_daily_life_1_a_3,6,6,false
2026-045_daily_life_1_a_3,7,7,false
2026-045_daily_life_1_a_4,1,1,false
2026-045_daily_life_1_a_4,2,2,false
2026-045_daily_life_1_a_4,3,3,false
2026-045_daily_life_1_a_4,4,4,false
2026-045_daily_life_1_a_4,5,5,false
2026-045_daily_life_1_a_4,6,6,false
2026-045_daily_life_1_a_4,7,7,false
2026-045_daily_life_1_a_5,1,1,false
2026-045_daily_life_1_a_5,2,2,false
2026-045_daily_life_1_a_5,3,3,false
2026-045_daily_life_1_a_5,4,4,false
2026-045_daily_life_1_a_5,5,5,false
2026-045_daily_life_1_a_5,6,6,false
2026-045_daily_life_1_a_5,7,7,false
2026-045_daily_life_1_b_1,1,1,false
2026-045_daily_life_1_b_1,2,2,false
2026-045_daily_life_1_b_1,3,3,false
2026-045_daily_life_1_b_1,4,4,false
2026-045_daily_life_1_b_1,5,5,false
2026-045_daily_life_1_b_1,6,6,false
2026-045_daily_life_1_b_1,7,7,false
2026-045_daily_life_1_b_2,1,1,false
2026-045_daily_life_1_b_2,2,2,false
2026-045_daily_life_1_b_2,3,3,false
2026-045_daily_life_1_b_2,4,4,false
2026-045_daily_life_1_b_2,5,5,false
2026-045_daily_life_1_b_2,6,6,false
2026-045_daily_life_1_b_2,7,7,false
2026-045_daily_life_1_b_3,1,1,false
2026-045_daily_life_1_b_3,2,2,false
2026-045_daily_life_1_b_3,3,3,false
2026-045_daily_life_1_b_3,4,4,false
2026-045_daily_life_1_b_3,5,5,false
2026-045_daily_life_1_b_3,6,6,false
2026-045_daily_life_1_b_3,7,7,false
2026-045_daily_life_1_b_4,1,1,false
2026-045_daily_life_1_b_4,2,2,false
2026-045_daily_life_1_b_4,3,3,false
2026-045_daily_life_1_b_4,4,4,false
2026-045_daily_life_1_b_4,5,5,false
2026-045_daily_life_1_b_4,6,6,false
2026-045_daily_life_1_b_4,7,7,false
2026-045_daily_life_1_b_5,1,1,false
2026-045_daily_life_1_b_5,2,2,false
2026-045_daily_life_1_b_5,3,3,false
2026-045_daily_life_1_b_5,4,4,false
2026-045_daily_life_1_b_5,5,5,false
2026-045_daily_life_1_b_5,6,6,false
2026-045_daily_life_1_b_5,7,7,false
2026-045_daily_life_2,1,Strongly disagree,false
2026-045_daily_life_2,2,Disagree,false
2026-045_daily_life_2,3,Somewhat disagree,false
2026-045_daily_life_2,4,Neither agree nor disagree,false
2026-045_daily_life_2,5,Somewhat agree,false
2026-045_daily_life_2,6,Agree,false
2026-045_daily_life_2,7,Strongly agree,false
2026-045_daily_life_20,1,Yes,false
2026-045_daily_life_20,2,No,false
2026-045_daily_life_20,3,Not sure,false
2026-045_daily_life_20,4,Prefer not to say,false
2026-045_daily_life_21,1,"Yes, but I would still buy only auto insurance",false
2026-045_daily_life_21,2,"Yes, but I would still buy only property insurance",false
2026-045_daily_life_21,3,"Yes, I would still buy both property and auto insurance",false
2026-045_daily_life_21,4,"No, I would not buy insurance",false
2026-045_daily_life_22,1,No,false
2026-045_daily_life_22,2,Yes,false
2026-045_daily_life_22,3,Unsure/I did not attend college/university,false
2026-045_daily_life_23,1,"They told me directly (e.g., I am liberal, I am conservative)",false
2026-045_daily_life_23,2,"A subtle cue (clothing, sticker, comment)",false
2026-045_daily_life_23,3,Someone else told me,false
2026-045_daily_life_23,4,I inferred it but never confirmed,false
2026-045_daily_life_23,5,I never really know,false
2026-045_daily_life_23,6,Other / Unsure,false
2026-045_daily_life_23,7,I don't work/have never had coworkers,false
2026-045_daily_life_24,1,I am worried about there being conflict,false
2026-045_daily_life_24,2,Politics should not be a part of work,false
2026-045_daily_life_24,3,Other / Unsure,false
2026-045_daily_life_25,1,My family decided to move so I came with them,false
2026-045_daily_life_25,2,Personal education or career opportunities,false
2026-045_daily_life_25,3,Love or marriage,false
2026-045_daily_life_25,4,Adventure or exploration,false
2026-045_daily_life_25,5,Seeking asylum or refuge,false
2026-045_daily_life_25,6,Other,false
2026-045_daily_life_25,7,I was born in the United States,false
2026-045_daily_life_26,1,Yes,false
2026-045_daily_life_26,2,No,false
2026-045_daily_life_27,1,My neighborhood or local community (the area immediately around where I live),false
2026-045_daily_life_27,2,"My city, town, or village (the larger area around where I live)",false
2026-045_daily_life_27,3,My region or state,false
2026-045_daily_life_27,4,In regions or states close to mine,false
2026-045_daily_life_27,5,Anywhere in the country as a whole,false
2026-045_daily_life_27,6,Other countries outside of the one I currently live in,false
2026-045_daily_life_28,1,On resume/CV,false
2026-045_daily_life_28,2,On cover letter,false
2026-045_daily_life_28,3,During interview(s) only,false
2026-045_daily_life_28,4,"Not applicable (e.g., not having a career gap)",false
2026-045_daily_life_29_a,1,Very good at determining racial bias,false
2026-045_daily_life_29_a,2,Good at determining racial bias,false
2026-045_daily_life_29_a,3,Somewhat good at determining racial bias,false
2026-045_daily_life_29_a,4,Neither good or bad at determining racial bias,false
2026-045_daily_life_29_a,5,Somewhat bad at determining racial bias,false
2026-045_daily_life_29_a,6,Bad at determining racial bias,false
2026-045_daily_life_29_a,7,Very bad at determining racial bias,false
2026-045_daily_life_29_b,1,Very good at determining racial bias,false
2026-045_daily_life_29_b,2,Good at determining racial bias,false
2026-045_daily_life_29_b,3,Somewhat good at determining racial bias,false
2026-045_daily_life_29_b,4,Neither good or bad at determining racial bias,false
2026-045_daily_life_29_b,5,Somewhat bad at determining racial bias,false
2026-045_daily_life_29_b,6,Bad at determining racial bias,false
2026-045_daily_life_29_b,7,Very bad at determining racial bias,false
2026-045_daily_life_3,1,Strongly disagree,false
2026-045_daily_life_3,2,Disagree,false
2026-045_daily_life_3,3,Somewhat disagree,false
2026-045_daily_life_3,4,Neither agree nor disagree,false
2026-045_daily_life_3,5,Somewhat agree,false
2026-045_daily_life_3,6,Agree,false
2026-045_daily_life_3,7,Strongly agree,false
2026-045_daily_life_30,1,I don't look at my finances or track spending,false
2026-045_daily_life_30,2,I occasionally check my account balances but do not budget,false
2026-045_daily_life_30,3,I have a general idea of my monthly expenses but do not formally track them,false
2026-045_daily_life_30,4,I set a rough monthly budget and track some spending,false
2026-045_daily_life_30,5,I set a detailed monthly budget and track most income and expenses,false
2026-045_daily_life_30,6,"Every dollar is assigned to a budget category, and I track all money coming in and going out",false
2026-045_daily_life_31_a,1,0 hours,false
2026-045_daily_life_31_a,2,Less than 30 minutes,false
2026-045_daily_life_31_a,3,30-60 minutes,false
2026-045_daily_life_31_a,4,1-2 hours,false
2026-045_daily_life_31_a,5,3-4 hours,false
2026-045_daily_life_31_a,6,5-6 hours,false
2026-045_daily_life_31_a,7,7+ hours,false
2026-045_daily_life_31_b,1,0 hours,false
2026-045_daily_life_31_b,2,Less than 30 minutes,false
2026-045_daily_life_31_b,3,30-60 minutes,false
2026-045_daily_life_31_b,4,1-2 hours,false
2026-045_daily_life_31_b,5,3-4 hours,false
2026-045_daily_life_31_b,6,5-6 hours,false
2026-045_daily_life_31_b,7,7+ hours,false
2026-045_daily_life_32,1,I prioritize completing tasks quickly to avoid having to think about them,false
2026-045_daily_life_32,2,I approach tasks as they are without thinking about them much,false
2026-045_daily_life_32,3,I plan ahead before starting a task,false
2026-045_daily_life_32,4,I put off tasks for as long as possible,false
2026-045_daily_life_32,5,I avoid thinking about tasks altogether,false
2026-045_daily_life_32,6,I postpone tasks until I feel prepared to start them,false
2026-045_daily_life_32,7,None of the above,false
2026-045_daily_life_33,1,Parent(s),false
2026-045_daily_life_33,2,Partner(s),false
2026-045_daily_life_33,3,Friends,false
2026-045_daily_life_33,4,Coworkers,false
2026-045_daily_life_33,5,Classmates,false
2026-045_daily_life_33,6,Siblings,false
2026-045_daily_life_33,7,Other / I never feel obligated to share gossip,false
2026-045_daily_life_34,1,Celebrity/Social Media Influencer,false
2026-045_daily_life_34,2,Elected Official,false
2026-045_daily_life_34,3,Doctor,false
2026-045_daily_life_34,4,Journalist,false
2026-045_daily_life_34,5,Religious Leader,false
2026-045_daily_life_34,6,Scientist,false
2026-045_daily_life_34,7,Academic Content Creator,false
2026-045_daily_life_35_a,1,Strongly disagree,false
2026-045_daily_life_35_a,2,Disagree,false
2026-045_daily_life_35_a,3,Somewhat disagree,false
2026-045_daily_life_35_a,4,Neither agree nor disagree,false
2026-045_daily_life_35_a,5,Somewhat agree,false
2026-045_daily_life_35_a,6,Agree,false
2026-045_daily_life_35_a,7,Strongly agree,false
2026-045_daily_life_35_b,1,Strongly disagree,false
2026-045_daily_life_35_b,2,Disagree,false
2026-045_daily_life_35_b,3,Somewhat disagree,false
2026-045_daily_life_35_b,4,Neither agree nor disagree,false
2026-045_daily_life_35_b,5,Somewhat agree,false
2026-045_daily_life_35_b,6,Agree,false
2026-045_daily_life_35_b,7,Strongly agree,false
2026-045_daily_life_36,1,Strongly disagree,false
2026-045_daily_life_36,2,Disagree,false
2026-045_daily_life_36,3,Neither agree nor disagree,false
2026-045_daily_life_36,4,Agree,false
2026-045_daily_life_36,5,Strongly agree,false
2026-045_daily_life_37,1,"Economics factors (clothing brands, spending habits, fashion style, car brands, etc.)",false
2026-045_daily_life_37,2,"Social factors (number of friends, number of online connections, quality of friendships, etc.)",false
2026-045_daily_life_37,3,"Cultural factors (hobbies, moral values, social etiquette, accent, etc.)",false
2026-045_daily_life_37,4,"Individual characteristics (personality, mannerisms, warmth, competence, etc.)",false
2026-045_daily_life_37,5,"Physical or health factors (hygiene, athleticism, attractiveness, etc.)",false
2026-045_daily_life_37,6,Other,false
2026-045_daily_life_37,7,None of the above,false
2026-045_daily_life_38,1,Private room karaoke,false
2026-045_daily_life_38,2,Bar/Stage karaoke,false
2026-045_daily_life_38,3,No karaoke,false
2026-045_daily_life_38,4,Other,false
2026-045_daily_life_4_a,1,Strongly disagree,false
2026-045_daily_life_4_a,2,Disagree,false
2026-045_daily_life_4_a,3,Somewhat disagree,false
2026-045_daily_life_4_a,4,Neither agree nor disagree,false
2026-045_daily_life_4_a,5,Somewhat agree,false
2026-045_daily_life_4_a,6,Agree,false
2026-045_daily_life_4_a,7,Strongly agree,false
